a,b,c,d
C,H,K,J
C,H,K,J
C,G,K,J
C,G,K,J
C,G,K,J
C,G,K,J
C,G,K,J
C,G,K,J
C,G,K,J
C,G,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
F,F,K,J
C,H,I,J
C,H,I,J
C,H,I,J
C,H,I,J
C,H,I,J
C,H,I,J
C,H,I,J
C,H,I,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,H,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
C,F,K,J
E,H,J,J
E,H,J,J
E,H,J,J
E,H,J,J
E,H,J,J
E,H,J,J
E,H,J,J
E,H,J,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
F,D,I,J
F,D,I,J
F,D,I,J
F,D,I,J
F,D,I,J
F,D,I,J
F,D,I,J
F,D,I,J
A,F,I,J
A,F,I,J
A,F,I,J
A,F,I,J
A,F,I,J
A,F,I,J
A,F,I,J
A,F,I,J
D,H,H,J
D,H,H,J
D,H,H,J
D,H,H,J
D,H,H,J
D,H,H,J
D,H,H,J
D,H,H,J
D,F,G,J
D,F,G,J
D,F,G,J
D,F,G,J
D,F,G,J
D,F,G,J
D,F,G,J
D,F,G,J
D,D,I,J
D,D,I,J
D,D,I,J
D,D,I,J
D,D,I,J
D,D,I,J
D,D,I,J
D,D,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,G,G,K
D,G,G,K
D,G,G,K
D,G,G,K
D,G,G,K
D,G,G,K
D,G,G,K
D,G,G,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,F,J,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,G,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
F,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
D,H,K,K
C,H,K,K
C,H,K,K
C,H,K,K
C,H,K,K
C,H,K,K
C,H,K,K
C,H,K,K
C,H,K,K
C,D,K,K
C,D,K,K
C,D,K,K
C,D,K,K
C,D,K,K
C,D,K,K
C,D,K,K
C,D,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,K,K
C,F,J,K
C,F,J,K
C,F,J,K
C,F,J,K
C,F,J,K
C,F,J,K
C,F,J,K
C,F,J,K
C,H,J,I
C,H,J,I
C,H,J,I
C,H,J,I
C,H,J,I
C,H,J,I
C,H,J,I
C,H,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
E,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
B,F,J,I
B,F,J,I
B,F,J,I
B,F,J,I
B,F,J,I
B,F,J,I
B,F,J,I
B,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
C,F,J,I
E,F,K,I
E,F,K,I
E,F,K,I
E,F,K,I
E,F,K,I
E,F,K,I
E,F,K,I
E,F,K,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,I
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
E,D,K,J
E,D,K,J
E,D,K,J
E,D,K,J
E,D,K,J
E,D,K,J
E,D,K,J
E,D,K,J
E,H,H,J
E,H,H,J
E,H,H,J
E,H,H,J
E,H,H,J
E,H,H,J
E,H,H,J
E,H,H,J
D,G,I,J
D,G,I,J
D,G,I,J
D,G,I,J
D,G,I,J
D,G,I,J
D,G,I,J
D,G,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,G,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
E,D,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
F,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
A,G,I,J
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,K,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,C,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
F,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
E,G,I,K
A,G,I,K
A,G,I,K
A,G,I,K
A,G,I,K
A,G,I,K
A,G,I,K
A,G,I,K
A,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
B,G,I,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
C,G,K,K
B,D,I,K
B,D,I,K
B,D,I,K
B,D,I,K
B,D,I,K
B,D,I,K
B,D,I,K
B,D,I,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,K
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
A,D,K,I
A,D,K,I
A,D,K,I
A,D,K,I
A,D,K,I
A,D,K,I
A,D,K,I
A,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,G,K,I
B,G,K,I
B,G,K,I
B,G,K,I
B,G,K,I
B,G,K,I
B,G,K,I
B,G,K,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
B,H,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,D,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
B,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,F,G,H
A,H,J,H
A,H,J,H
A,H,J,H
A,H,J,H
A,H,J,H
A,H,J,H
A,H,J,H
A,H,J,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
A,C,J,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,C,G,H
E,D,G,H
E,D,G,H
E,D,G,H
E,D,G,H
E,D,G,H
E,D,G,H
E,D,G,H
E,D,G,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
B,F,H,H
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
E,F,H,L
A,D,H,L
A,D,H,L
A,D,H,L
A,D,H,L
A,D,H,L
A,D,H,L
A,D,H,L
A,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,H,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,H,L
E,D,K,L
E,D,K,L
E,D,K,L
E,D,K,L
E,D,K,L
E,D,K,L
E,D,K,L
E,D,K,L
E,H,G,L
E,H,G,L
E,H,G,L
E,H,G,L
E,H,G,L
E,H,G,L
E,H,G,L
E,H,G,L
A,D,K,L
A,D,K,L
A,D,K,L
A,D,K,L
A,D,K,L
A,D,K,L
A,D,K,L
A,D,K,L
A,F,H,L
A,F,H,L
A,F,H,L
A,F,H,L
A,F,H,L
A,F,H,L
A,F,H,L
A,F,H,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,L
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,G,K,H
A,G,K,H
A,G,K,H
A,G,K,H
A,G,K,H
A,G,K,H
A,G,K,H
A,G,K,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
A,G,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
B,C,G,H
F,C,G,H
F,C,G,H
F,C,G,H
F,C,G,H
F,C,G,H
F,C,G,H
F,C,G,H
F,C,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,G,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,H
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,D,K,I
B,H,K,I
B,H,K,I
B,H,K,I
B,H,K,I
B,H,K,I
B,H,K,I
B,H,K,I
B,H,K,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
B,H,I,I
B,H,I,I
B,H,I,I
B,H,I,I
B,H,I,I
B,H,I,I
B,H,I,I
B,H,I,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
B,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
E,D,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,H,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,I
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,D,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,H,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,G,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
A,C,K,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,C,G,H
D,D,K,H
D,D,K,H
D,D,K,H
D,D,K,H
D,D,K,H
D,D,K,H
D,D,K,H
D,D,K,H
D,G,G,H
D,G,G,H
D,G,G,H
D,G,G,H
D,G,G,H
D,G,G,H
D,G,G,H
D,G,G,H
D,C,H,H
D,C,H,H
D,C,H,H
D,C,H,H
D,C,H,H
D,C,H,H
D,C,H,H
D,C,H,H
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,D,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
B,G,I,I
B,G,I,I
B,G,I,I
B,G,I,I
B,G,I,I
B,G,I,I
B,G,I,I
B,G,I,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
D,G,H,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
C,G,K,I
F,G,H,I
F,G,H,I
F,G,H,I
F,G,H,I
F,G,H,I
F,G,H,I
F,G,H,I
F,G,H,I
D,F,H,I
D,F,H,I
D,F,H,I
D,F,H,I
D,F,H,I
D,F,H,I
D,F,H,I
D,F,H,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,I
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
A,H,K,J
A,H,K,J
A,H,K,J
A,H,K,J
A,H,K,J
A,H,K,J
A,H,K,J
A,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
E,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
C,H,G,J
C,H,G,J
C,H,G,J
C,H,G,J
C,H,G,J
C,H,G,J
C,H,G,J
C,H,G,J
F,F,G,J
F,F,G,J
F,F,G,J
F,F,G,J
F,F,G,J
F,F,G,J
F,F,G,J
F,F,G,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
F,H,J,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,G,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
F,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,H,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,I,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,K,J
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
D,H,I,K
F,D,I,K
F,D,I,K
F,D,I,K
F,D,I,K
F,D,I,K
F,D,I,K
F,D,I,K
F,D,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
A,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
B,F,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,G,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,C,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
F,F,I,K
D,F,I,K
D,F,I,K
D,F,I,K
